web-scraper-order,web-scraper-start-url,restaurant_link,restaurant_link-href,next_page,review,rating
"1666666728-3001","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","Tried this gourmet salad restaurant yesterday while visiting. Delicious options. We chose the Habibi & Santorini salads. Both were delicious although could have used a bit more watermelon in Santorini. It had few, very small chunks. My suggestion would be maybe a piece of French bread to accompany. I would have liked to try a soup but not available in summer. Prices were a bit high as many of reviews mention. Because the salads are so big, maybe a smaller size and lower price would work. I am sure there is a lot of wasted food which is never good. Could solve both issues. Overall, good place.","4 star rating"
"1666666728-3002","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","Been to this beautiful cafe twice. It's so so pretty and with the warm weather upon us, the little sidewalk set-up they have makes it even more enticing. The service is stellar and the staff is very knowledgeable about the menu. They give you a large helping of an endless selection salad.  Reminds me of the giant California salads that I love. You definitely leave full and happy that you made a healthy meal choice. But the dressing on the ones I've had just doesn't make the mark for me. I will return, though. Because on my last visit, I was offered a sample of their mushroom ""chicken.""  It was very tasty and you wouldn't even know it was not meat.","3 star rating"
"1666666728-3003","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","Great salads. I had the 'Habibi' one. Lot of variety to choose from. Friendly service as well.","5 star rating"
"1666666728-3004","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","Had the Mexican with goat cheese instead of mozzarella and an extra of spicy beef ... it was EXCELLENT, and I know my salads!

I bit pricy though.","4 star rating"
"1666666728-3005","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","Such a cute cafe.  Food, wine and aesthetics were all on point! I would absolutely go back for the great gifts they sell.","5 star rating"
"1666666728-3006","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","Yes.

I came to Mandy's because a friend of mine suggested it (we were visiting from Toronto).

I ordered the pesto bowl.

Holy crap. It's so good.

AND! They have Squish candy, cute merch, expensive but tasty sounding chocolate bars, and a cool aesthetic.

Just eat something here already!!!!","5 star rating"
"1666666728-3007","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","This is their only location that serves the chicken thai salad. I am not exaggerating when I say that this might be the best salad you'll ever have. It's on the expensive side, but totally worth it. It's a very hearty salad filled with roasted chicken, cooked Ramen noodles, coconut chips, mango, mint, cilantro, green onions, peanuts and other wonderful ingredients that I am probably forgetting right now, tossed with a lime vinaigrette. Amazing. I just hope it becomes available in other locations.","5 star rating"
"1666666728-3008","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","Why can't this place exist in New York? It's beautiful, cozy and the salads are so good I almost cried. Or maybe I almost cried because I was hangry. Either way, it turned around a very stressful moment. We ordered the Lumberjack salad and I was speechless for a moment, that's how delicious it was. By the way, you can easily share it between two people. The salad is huge! And delicious! We got take out because we were rushing to a show but I would have loved to sit there and enjoy the meal. Many vegetarian and vegan options available on the menu and everyone who works there is lovely. Can't wait to come back!","5 star rating"
"1666666728-3009","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","Amazing heathy food and excellent service. We brought our small service dog and they were very accommodating. Everyone should eat a meal here-healthy and delicious. I took the staff's recommendation and had a salad full of Fall flavors-nuts, roasted squash.  We spent over 1.5 hours there and we now want to decorate a room in our house like the restaurant. We felt so relaxed and cozy. Excellent work by the owner down-to the folks we met.","5 star rating"
"1666666728-3010","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","Great vibe, delicious gourmet salads, fresh ingredients and comfortable spot to enjoy a nice lunch. It's a bit pricey, but the value is quite good, given the huge size of the salads. Highly recommended!","5 star rating"
"1666666728-3011","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","My wife and I were in Montreal for a long weekend.  With thousands of options we ended up eating here twice.  Really diverse, healthy, delicious options!  Great decor and atmosphere.  Great for a casual lunch!  I highly recommend it!","5 star rating"
"1666666728-3012","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","First time trying their new location. So much better then the one on Crescent. The space is really beautiful!! Their Thai Chicken salad was to die for! So good!! The displays are amazing I have my eye on the California Chocolate bars : the cereal one looks amazing! Bathrooms clean and chic the smell of the soap which is by Aeop next door is so beautiful it's totally worth mentioning. Who walks out of a cafe talking about the hand soap?!","5 star rating"
"1666666728-3013","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","Just had lunch here today...wow! I've been to the one in Westmount several times but this new location is amazing. The space is huge, the service is impeccable...starting with the person greeting us at the door and guiding us, the people taking our order, helping us get seated and then the clean up. They have a great selection of Mandy's merchandise as well as other great products like coffee and gourmet pretzels. The salads are a great portion size and delicious...my favorite the 'Man Salad' has now been renamed 'The Lumberjack'....I guess to make it sound even manlier. There's a line to order, but it moves really quickly as there are multiple stations to place your order and they provide you with menus in line while you wait to ensure the line goes faster. Overall, the sisters deserve a huge congrats on this new expansion.","5 star rating"
"1666666728-3014","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","Had lunch here today. Delightful place. Great ambiance. The salad was delicious. Terrific service. We had a couple of hours to burn before heading to the airport. They were completely comfortable with that in spite of it being a peak iMessage over lunch. 

Clearly this place has a great reputation as it was very busy. Definitely a winner.","5 star rating"
"1666666728-3015","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","I hate leaving bad reviews but this branch is NOT dog friendly. We often love going out of our way to Mandy's as we can bring our little guy. On a hot day my first concern was to hydrate my fury friend. The manager 'Konstantinos' sees me looking around, 'is there a Dog bowl?' I ask he's directs me outside, there isn't one, I then have to ask a waitress who brings one out. He then comes to tell me that the dog water is for paying customers only. Really, what a joke. I then meet my friends and we place our order. He had plenty of time to apologize, instead I'm meet with embarrassed nervous glances from across the restaurant. Between myself and friends we easily spend around $500 a month here. Shame to be treated like this at one of my fav spots.","1 star rating"
"1666666728-3016","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","Seriously canola oil in a 18$ salad...i wish they use olive oil instead. Until then, I'll go to Abe and Mary's... Please change the dressing oil, its unacceptable c'mon!!","1 star rating"
"1666666728-3017","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","Awesome location and beautiful decor. The salads are huge, so come hungry. Nice wine selection. I was on business by myself, and this place was so comfortable and the service wad awesome (and English speaking).","5 star rating"
"1666666728-3018","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","Always friendly staff and delicious salads, the only thing for me is the price. It is on the pricey end for a salad.","3 star rating"
"1666666728-3019","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=120","Mandy’s","https://www.yelp.ca/biz/mandys-montr%C3%A9al?osq=thai+food","","Great stop for a filling salad! My boyfriend and I popped in here one exhaustingly hot day to refuel. We were pleased to find a beautiful, welcoming interior that was very well decorated. 

We ordered our salads which, like others have noted, are very expensive. We spent in total $40 for 2 salads (added chicken) and no drink. I would've loved to try one of the absolutely refreshing looking lemonades or strawberry mint (I think?) but couldn't bring myself to spend that much. 

Also if it had been cooler I would've splurged on the bulletproof coffee - sounded amazing!

Anyways, salads were great & thankfully large portions to (kinda) make up for the $$ spent. They tasted fresh and allowed us to continue on with our day without feeling gross!","4 star rating"
